seed=31
gen=0	fitness=95.532879582370	position=[4.147988, 0.019944, -0.105454, -2.419418, 0.908298, -0.821367, -2.424220, 0.065213, 0.979530, -2.205191]
gen=1125	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1126	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1127	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1128	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1129	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1130	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1131	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1132	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1133	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1134	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1135	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1136	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1137	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1138	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1139	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1140	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1141	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1142	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1143	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1144	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1145	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1146	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1147	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1148	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1149	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1150	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1151	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1152	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1153	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1154	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1155	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1156	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1157	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1158	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1159	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1160	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1161	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1162	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1163	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1164	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1165	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1166	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1167	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1168	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1169	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1170	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1171	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1172	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1173	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1174	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1175	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1176	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1177	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1178	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1179	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1180	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1181	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1182	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1183	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1184	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1185	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1186	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1187	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1188	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1189	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1190	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1191	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1192	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1193	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1194	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1195	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1196	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1197	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1198	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1199	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1200	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1201	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1202	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1203	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1204	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1205	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1206	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1207	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1208	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1209	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1210	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1211	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1212	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1213	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1214	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1215	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1216	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1217	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1218	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1219	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1220	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1221	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1222	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1223	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1224	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1225	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1226	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1227	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1228	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1229	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1230	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1231	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1232	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1233	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1234	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1235	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1236	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1237	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1238	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1239	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1240	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1241	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1242	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1243	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1244	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1245	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1246	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1247	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1248	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1249	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1250	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1251	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1252	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
gen=1253	fitness=15.208290276406	position=[0.965117, 0.009067, 0.172980, -0.011860, -0.110131, -0.093181, 0.110436, -1.073203, -0.016356, -0.017559]
