seed=25
gen=0	fitness=104.478557999482	position=[-1.843127, 2.985794, -0.107304, -2.085369, 1.044083, -2.847223, -1.166616, -5.052440, -1.452292, -3.105645]
gen=1302	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1303	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1304	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1305	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1306	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1307	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1308	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1309	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1310	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1311	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1312	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1313	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1314	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1315	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1316	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1317	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1318	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1319	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1320	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1321	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1322	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1323	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1324	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1325	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1326	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1327	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1328	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1329	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1330	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1331	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1332	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1333	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1334	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1335	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1336	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1337	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1338	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1339	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1340	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1341	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1342	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1343	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1344	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1345	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1346	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1347	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1348	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1349	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1350	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1351	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1352	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1353	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1354	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1355	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1356	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1357	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1358	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1359	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1360	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1361	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1362	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1363	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1364	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1365	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1366	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1367	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1368	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1369	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1370	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1371	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1372	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1373	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1374	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1375	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1376	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1377	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1378	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1379	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1380	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1381	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1382	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1383	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1384	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1385	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1386	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1387	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1388	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1389	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1390	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1391	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1392	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1393	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1394	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1395	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1396	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1397	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1398	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1399	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1400	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1401	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1402	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1403	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1404	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1405	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1406	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1407	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1408	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1409	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1410	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1411	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1412	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1413	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1414	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1415	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1416	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1417	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1418	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1419	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1420	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1421	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1422	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1423	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1424	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1425	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1426	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1427	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1428	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1429	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1430	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1431	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1432	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
gen=1433	fitness=21.634774528071	position=[0.177958, -0.050894, -1.003242, 0.003803, 0.025489, 1.958034, 0.901413, -0.147682, -0.125666, -0.049170]
