seed=24
gen=0	fitness=120.869143633939	position=[-3.126838, -4.245563, 3.217061, -1.522543, 2.891986, 2.672801, 2.069485, -0.959059, 0.068240, -0.016947]
gen=1148	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1149	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1150	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1151	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1152	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1153	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1154	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1155	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1156	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1157	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1158	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1159	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1160	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1161	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1162	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1163	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1164	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1165	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1166	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1167	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1168	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1169	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1170	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1171	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1172	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1173	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1174	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1175	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1176	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1177	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1178	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1179	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1180	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1181	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1182	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1183	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1184	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1185	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1186	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1187	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1188	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1189	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1190	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1191	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1192	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1193	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1194	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1195	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1196	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1197	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1198	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1199	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1200	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1201	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1202	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1203	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1204	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1205	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1206	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1207	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1208	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1209	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1210	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1211	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1212	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1213	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1214	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1215	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1216	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1217	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1218	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1219	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1220	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1221	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1222	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1223	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1224	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1225	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1226	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1227	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1228	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1229	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1230	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1231	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1232	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1233	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1234	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1235	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1236	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1237	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1238	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1239	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1240	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1241	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1242	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1243	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1244	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1245	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1246	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1247	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1248	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1249	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1250	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1251	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1252	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1253	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1254	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1255	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1256	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1257	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1258	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1259	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1260	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1261	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1262	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1263	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1264	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1265	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1266	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1267	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1268	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1269	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1270	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1271	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1272	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1273	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1274	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1275	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1276	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1277	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1278	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1279	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1280	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1281	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1282	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
