seed=29
gen=0	fitness=109.992429584224	position=[-1.273255, 0.068512, -0.783845, 3.031142, 3.075657, -1.556177, -0.066584, -5.106273, 1.018083, -0.341469]
gen=1105	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1106	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1107	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1108	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1109	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1110	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1111	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1112	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1113	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1114	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1115	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1116	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1117	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1118	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1119	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1120	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1121	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1122	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1123	fitness=13.370103165978	position=[-0.037352, 0.098330, -0.019940, 0.003538, 0.042993, 0.125026, -0.023398, -0.041984, -0.051476, 0.198631]
gen=1124	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1125	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1126	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1127	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1128	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1129	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1130	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1131	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1132	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1133	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1134	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1135	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1136	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1137	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1138	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1139	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1140	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1141	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1142	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1143	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1144	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1145	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1146	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1147	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1148	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1149	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1150	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1151	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1152	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1153	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1154	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1155	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1156	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1157	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1158	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1159	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1160	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1161	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1162	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1163	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1164	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1165	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1166	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1167	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1168	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1169	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1170	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1171	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1172	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1173	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1174	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1175	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1176	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1177	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1178	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1179	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1180	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1181	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1182	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1183	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1184	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1185	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1186	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1187	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1188	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1189	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1190	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1191	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1192	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1193	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1194	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1195	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1196	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1197	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1198	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1199	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1200	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1201	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1202	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1203	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1204	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1205	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1206	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1207	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1208	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1209	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1210	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1211	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1212	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1213	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1214	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1215	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1216	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1217	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1218	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1219	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1220	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1221	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1222	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1223	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1224	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1225	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1226	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1227	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1228	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1229	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1230	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1231	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1232	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1233	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1234	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1235	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1236	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1237	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1238	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1239	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
gen=1240	fitness=12.910566034458	position=[1.032008, 0.942503, 0.165077, -0.073660, 0.074860, 1.018134, 0.055904, 0.020297, 0.045372, 0.064644]
