seed=27
gen=0	fitness=89.754001541550	chromosome=0110101000111101000000110111101001010011101010100100110110001010101011100100001101100011110010101001100000010011100000111100000010011010000001111111100111111111	decoded=[-0.870404, -4.980935, -1.773386, -2.018390, 1.850575, -1.128377, 0.963062, 0.150080, 1.041188, 4.879996]
gen=1154	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1155	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1156	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1157	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1158	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1159	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1160	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1161	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1162	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1163	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1164	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1165	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1166	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1167	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1168	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1169	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1170	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1171	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1172	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1173	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1174	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1175	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1176	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1177	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1178	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1179	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1180	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1181	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1182	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1183	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1184	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1185	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1186	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1187	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1188	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1189	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1190	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1191	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1192	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1193	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1194	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1195	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1196	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1197	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1198	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
gen=1199	fitness=0.058038389505	chromosome=0111111111111100100000000001000101111111111001011000000000101000011111111111111001111111110110101000000000001000100000000011011010000000001001001000000000111011	decoded=[-0.000547, 0.002734, -0.004141, 0.006328, -0.000234, -0.005859, 0.001328, 0.008516, 0.005703, 0.009297]
