seed=12
gen=0	fitness=96.303866039538	position=[1.862508, -2.015270, 1.505915, 2.118342, 1.078869, -1.445143, -2.759247, 0.929651, -1.961022, -2.992306]
gen=2368	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2369	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2370	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2371	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2372	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2373	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2374	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2375	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2376	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2377	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2378	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2379	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2380	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2381	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2382	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2383	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2384	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2385	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2386	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2387	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2388	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2389	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2390	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2391	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2392	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2393	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2394	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2395	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2396	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2397	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2398	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2399	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2400	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2401	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2402	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2403	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2404	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2405	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2406	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2407	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2408	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2409	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2410	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2411	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2412	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2413	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2414	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2415	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2416	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2417	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2418	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2419	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2420	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2421	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2422	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2423	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2424	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2425	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2426	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2427	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2428	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2429	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2430	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2431	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2432	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2433	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2434	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2435	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2436	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2437	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2438	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2439	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2440	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2441	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2442	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2443	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2444	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2445	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2446	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2447	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2448	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2449	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2450	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2451	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2452	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2453	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2454	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2455	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2456	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2457	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2458	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2459	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2460	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2461	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2462	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2463	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2464	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2465	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2466	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2467	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2468	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2469	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2470	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2471	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2472	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2473	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2474	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2475	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2476	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2477	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2478	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2479	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2480	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2481	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2482	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2483	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2484	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2485	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2486	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2487	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2488	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2489	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2490	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2491	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2492	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2493	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2494	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2495	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2496	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2497	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2498	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2499	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2500	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2501	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
gen=2502	fitness=2.522029194500	position=[0.051179, 0.067363, -0.028594, 0.002024, 0.030527, -0.025600, 0.027851, 0.005236, -0.023905, -0.043384]
