seed=4
gen=0	fitness=90.439355691299	position=[-2.832655, -1.798685, -0.178130, -1.150469, -3.354924, 0.054851, -0.045177, -1.024174, -0.813961, -1.624604]
gen=2003	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2004	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2005	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2006	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2007	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2008	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2009	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2010	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2011	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2012	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2013	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2014	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2015	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2016	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2017	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2018	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2019	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2020	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2021	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2022	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2023	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2024	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2025	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2026	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2027	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2028	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2029	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2030	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2031	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2032	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2033	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2034	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2035	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2036	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2037	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2038	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2039	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2040	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2041	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2042	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2043	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2044	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2045	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2046	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2047	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2048	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2049	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2050	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2051	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2052	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2053	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2054	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2055	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2056	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2057	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2058	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2059	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2060	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2061	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2062	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2063	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2064	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2065	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2066	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2067	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2068	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2069	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2070	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2071	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2072	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2073	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2074	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2075	fitness=2.775089741779	position=[0.014923, -0.012763, 0.014988, -0.016842, 0.001490, -0.014454, 0.018329, 0.027410, -0.919108, -0.034257]
gen=2076	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2077	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2078	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2079	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2080	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2081	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2082	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2083	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2084	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2085	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2086	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2087	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2088	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2089	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2090	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2091	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2092	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2093	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2094	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2095	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2096	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2097	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2098	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2099	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2100	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2101	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2102	fitness=2.720115106262	position=[0.013256, -0.012631, 0.015029, -0.018611, 0.001607, -0.014516, 0.018299, 0.027512, -0.921733, -0.035371]
gen=2103	fitness=2.632260599974	position=[0.020229, -0.016413, 0.016922, -0.011345, 0.007301, -0.028955, 0.016567, 0.042019, -0.942268, -0.038840]
gen=2104	fitness=2.632260599974	position=[0.020229, -0.016413, 0.016922, -0.011345, 0.007301, -0.028955, 0.016567, 0.042019, -0.942268, -0.038840]
gen=2105	fitness=2.632260599974	position=[0.020229, -0.016413, 0.016922, -0.011345, 0.007301, -0.028955, 0.016567, 0.042019, -0.942268, -0.038840]
gen=2106	fitness=2.632260599974	position=[0.020229, -0.016413, 0.016922, -0.011345, 0.007301, -0.028955, 0.016567, 0.042019, -0.942268, -0.038840]
gen=2107	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2108	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2109	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2110	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2111	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2112	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2113	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2114	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2115	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2116	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2117	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2118	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2119	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2120	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2121	fitness=2.303588887834	position=[0.008713, -0.003951, 0.021078, 0.001069, 0.000780, -0.031906, 0.025057, 0.032892, -0.944481, -0.028726]
gen=2122	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2123	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2124	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2125	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2126	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2127	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2128	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2129	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2130	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2131	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2132	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2133	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2134	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2135	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
gen=2136	fitness=2.102297897392	position=[0.038880, 0.006396, -0.008852, 0.004091, 0.026473, -0.039535, -0.005783, 0.011609, -0.958339, -0.013705]
