seed=12
gen=0	fitness=96.303866039538	position=[1.862508, -2.015270, 1.505915, 2.118342, 1.078869, -1.445143, -2.759247, 0.929651, -1.961022, -2.992306]
gen=1810	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1811	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1812	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1813	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1814	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1815	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1816	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1817	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1818	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1819	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1820	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1821	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1822	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1823	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1824	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1825	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1826	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1827	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1828	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1829	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1830	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1831	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1832	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1833	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1834	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1835	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1836	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1837	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1838	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1839	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1840	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1841	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1842	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1843	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1844	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1845	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1846	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1847	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1848	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1849	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1850	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1851	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1852	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1853	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1854	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1855	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1856	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1857	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1858	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1859	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1860	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1861	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1862	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1863	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1864	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1865	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1866	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1867	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1868	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1869	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1870	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1871	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1872	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1873	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1874	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1875	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1876	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1877	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1878	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1879	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1880	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1881	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1882	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1883	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1884	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1885	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1886	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1887	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1888	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1889	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1890	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1891	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1892	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1893	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1894	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1895	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1896	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1897	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1898	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1899	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1900	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1901	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1902	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1903	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1904	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1905	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1906	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1907	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1908	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1909	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1910	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1911	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1912	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1913	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1914	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1915	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1916	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1917	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1918	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1919	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1920	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1921	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1922	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1923	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1924	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1925	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1926	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1927	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1928	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1929	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1930	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1931	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1932	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1933	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1934	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1935	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1936	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1937	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1938	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1939	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1940	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1941	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1942	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
gen=1943	fitness=3.081046990885	position=[0.009152, -0.992216, -0.010569, 0.993795, -0.000877, 0.008045, -0.001959, -0.001335, 0.985118, 0.010618]
