seed=6
gen=0	fitness=86.220642446540	position=[1.118872, 0.173372, 0.211106, -0.304828, 3.130810, -0.809658, -1.062235, -2.725639, -2.222407, -1.057890]
gen=1479	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1480	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1481	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1482	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1483	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1484	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1485	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1486	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1487	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1488	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1489	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1490	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1491	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1492	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1493	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1494	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1495	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1496	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1497	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1498	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1499	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1500	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1501	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1502	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1503	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1504	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1505	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1506	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1507	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1508	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1509	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1510	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1511	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1512	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1513	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1514	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1515	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1516	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1517	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1518	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1519	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1520	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1521	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1522	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1523	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1524	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1525	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1526	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1527	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1528	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1529	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1530	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1531	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1532	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1533	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1534	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1535	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1536	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1537	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1538	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1539	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1540	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1541	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1542	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1543	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1544	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1545	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1546	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1547	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1548	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1549	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1550	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1551	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1552	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1553	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1554	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1555	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1556	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1557	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1558	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1559	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1560	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1561	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1562	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1563	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1564	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1565	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1566	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1567	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1568	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1569	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1570	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1571	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1572	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1573	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1574	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1575	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1576	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1577	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1578	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1579	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1580	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1581	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1582	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1583	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1584	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1585	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1586	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1587	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1588	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1589	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1590	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1591	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1592	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1593	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1594	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1595	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1596	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1597	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1598	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1599	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1600	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1601	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1602	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1603	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1604	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1605	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1606	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1607	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1608	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1609	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1610	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1611	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
gen=1612	fitness=5.385519863909	position=[0.024858, 0.029895, 0.012480, 0.945554, -0.003490, -0.954325, 0.981289, -0.024703, -1.010804, -0.017733]
