seed=7
gen=0	fitness=79.393464459465	position=[-3.208561, 1.808844, -0.822902, -3.079068, -0.207016, 1.100161, -3.049317, -2.079833, -1.073810, -1.861297]
gen=1918	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1919	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1920	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1921	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1922	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1923	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1924	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1925	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1926	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1927	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1928	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1929	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1930	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1931	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1932	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1933	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1934	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1935	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1936	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1937	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1938	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1939	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1940	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1941	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1942	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1943	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1944	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1945	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1946	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1947	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1948	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1949	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1950	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1951	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1952	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1953	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1954	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1955	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1956	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1957	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1958	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1959	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1960	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1961	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1962	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1963	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1964	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1965	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1966	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1967	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1968	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1969	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1970	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1971	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1972	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1973	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1974	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1975	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1976	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1977	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1978	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1979	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1980	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1981	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1982	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1983	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1984	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1985	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1986	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1987	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1988	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1989	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1990	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1991	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1992	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1993	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1994	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1995	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1996	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1997	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1998	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=1999	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2000	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2001	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2002	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2003	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2004	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2005	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2006	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2007	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2008	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2009	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2010	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2011	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2012	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2013	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2014	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2015	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2016	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2017	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2018	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2019	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2020	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2021	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2022	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2023	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2024	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2025	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2026	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2027	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2028	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2029	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2030	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2031	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2032	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2033	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2034	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2035	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2036	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2037	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2038	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2039	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2040	fitness=2.413971346704	position=[0.008900, -0.069671, 0.004196, -0.003724, -0.042078, -0.001489, 0.003102, 1.001676, 0.020392, -0.005651]
gen=2041	fitness=2.266238674064	position=[0.008297, -0.059439, 0.013319, -0.028765, -0.026926, -0.030505, -0.002679, 0.985778, 0.004522, -0.009028]
gen=2042	fitness=2.266238674064	position=[0.008297, -0.059439, 0.013319, -0.028765, -0.026926, -0.030505, -0.002679, 0.985778, 0.004522, -0.009028]
gen=2043	fitness=2.266238674064	position=[0.008297, -0.059439, 0.013319, -0.028765, -0.026926, -0.030505, -0.002679, 0.985778, 0.004522, -0.009028]
gen=2044	fitness=2.266238674064	position=[0.008297, -0.059439, 0.013319, -0.028765, -0.026926, -0.030505, -0.002679, 0.985778, 0.004522, -0.009028]
gen=2045	fitness=2.266238674064	position=[0.008297, -0.059439, 0.013319, -0.028765, -0.026926, -0.030505, -0.002679, 0.985778, 0.004522, -0.009028]
gen=2046	fitness=2.266238674064	position=[0.008297, -0.059439, 0.013319, -0.028765, -0.026926, -0.030505, -0.002679, 0.985778, 0.004522, -0.009028]
gen=2047	fitness=2.266238674064	position=[0.008297, -0.059439, 0.013319, -0.028765, -0.026926, -0.030505, -0.002679, 0.985778, 0.004522, -0.009028]
gen=2048	fitness=2.266238674064	position=[0.008297, -0.059439, 0.013319, -0.028765, -0.026926, -0.030505, -0.002679, 0.985778, 0.004522, -0.009028]
gen=2049	fitness=2.193009189153	position=[0.006747, -0.057853, 0.011819, -0.027266, -0.028401, -0.029012, -0.001144, 0.986957, 0.006034, -0.007486]
gen=2050	fitness=2.193009189153	position=[0.006747, -0.057853, 0.011819, -0.027266, -0.028401, -0.029012, -0.001144, 0.986957, 0.006034, -0.007486]
gen=2051	fitness=2.193009189153	position=[0.006747, -0.057853, 0.011819, -0.027266, -0.028401, -0.029012, -0.001144, 0.986957, 0.006034, -0.007486]
